,track_id,danceability,energy,key,loudness,mode,valence,tempo,time_signature,era,era_encode
20319,1qlDknpoJ2c9tRKFU3jhYl,0.29,0.186,0.0,-15.709,1.0,0.0866,84.992,3.0,classical,1.0
20320,2NdaTx6VenQcVt5G6VeaBM,0.263,0.266,5.0,-15.285,1.0,0.336,74.58,4.0,classical,1.0
20321,29Q7b5BKXb55dxpm8bqpd8,0.407,0.145,2.0,-16.259,0.0,0.15,83.419,3.0,classical,1.0
20322,4rlFoSEIAUA7tzv76yR4l8,0.306,0.265,2.0,-14.029,1.0,0.0839,99.038,4.0,classical,1.0
20323,6mOVUHgZf2GGvHnOzMT8EL,0.169,0.0177,10.0,-21.764,0.0,0.0373,78.271,3.0,classical,1.0
20324,3N4T0XAxYnvybKiXGNeec6,0.239,0.226,7.0,-12.969,0.0,0.253,177.286,4.0,classical,1.0
20325,2A6dZxCxVUuKyINzUJfqx9,0.412,0.125,0.0,-18.013,0.0,0.308,83.592,4.0,classical,1.0
20326,4CrNz8T5z4tzd4jh6CfwnX,0.476,0.285,7.0,-15.737,1.0,0.31,85.642,4.0,classical,1.0
20327,2pMAbT6ayhJF1bSCUyPzAw,0.326,0.246,0.0,-16.904,1.0,0.223,71.148,3.0,classical,1.0
20328,0GEazTvPezMYVkM3mwrhuI,0.197,0.432,0.0,-13.478,0.0,0.203,87.619,4.0,classical,1.0
20329,70WCvLpt2yZGYdzMd92FVg,0.5,0.197,0.0,-17.53,1.0,0.167,122.725,4.0,classical,1.0
20330,3a937B6bh4WcO13avlR7RU,0.366,0.13,9.0,-19.785,1.0,0.184,110.328,4.0,classical,1.0
20331,2xCLmHDGzJff4PlSU5Qzna,0.509,0.153,0.0,-21.781,1.0,0.346,62.227,4.0,classical,1.0
20332,5FqSydo5T5dMz2IFtTNrYz,0.411,0.199,2.0,-17.526,1.0,0.47,102.519,4.0,classical,1.0
20333,3vu0UlHZlyV7O9M1x0JSU1,0.607,0.0243,7.0,-27.72,0.0,0.248,98.231,4.0,classical,1.0
20334,17wFl0itdTtoahLaAt00Yc,0.224,0.0654,0.0,-22.211,1.0,0.0391,170.282,3.0,classical,1.0
20335,0lVNphVegHPF6ZrDkEbkrD,0.584,0.0681,5.0,-23.809,1.0,0.252,102.915,3.0,classical,1.0
20336,7mUeEOcF6zUhhkKrbsmNmL,0.468,0.276,10.0,-17.385,1.0,0.442,134.455,4.0,classical,1.0
20337,5m02tBGrwwJd50QNQcdMPR,0.552,0.165,5.0,-22.016,1.0,0.394,107.186,3.0,classical,1.0
20338,0FOfGN31uVWY4AvpRFoZmL,0.376,0.207,0.0,-17.751,1.0,0.196,140.371,3.0,classical,1.0
20339,7z2vECrKzusDFq5jgMKXd0,0.498,0.0975,7.0,-22.675,1.0,0.229,67.783,3.0,classical,1.0
20340,0D9fa7us73YVTVacxxIcPh,0.419,0.147,2.0,-19.372,1.0,0.396,108.615,3.0,classical,1.0
20341,33g70S14BK228EFgzkpDjy,0.266,0.228,9.0,-16.037,0.0,0.0787,87.879,4.0,classical,1.0
20342,3P2WcbKitzTzlfEEheD54n,0.635,0.219,5.0,-21.271,1.0,0.434,113.645,1.0,classical,1.0
20343,6t2gbIP5XbSCAQ4BiL0cWS,0.257,0.129,3.0,-19.075,1.0,0.0359,73.466,4.0,classical,1.0
20344,6g1lKTWdXvsOZERDellUFV,0.492,0.205,10.0,-22.602,1.0,0.39,147.144,3.0,classical,1.0
20345,65VVyio69WgDSMPzSDY1nH,0.415,0.17,11.0,-18.382,0.0,0.291,129.327,4.0,classical,1.0
20346,0CCrMTLQsvEj4ta0OPDDXT,0.478,0.218,4.0,-21.93,0.0,0.863,171.202,4.0,classical,1.0
20347,7ArMyM9lnfnQ3sBl6fv0iw,0.464,0.199,0.0,-18.567,1.0,0.429,83.263,4.0,classical,1.0
20348,4pLxNeVSvTZhFJBpsLcoyM,0.548,0.416,0.0,-14.737,1.0,0.53,72.432,4.0,classical,1.0
20349,0WiyjLnn6wKqXJbfLMPCbH,0.579,0.195,0.0,-19.564,1.0,0.701,133.932,5.0,classical,1.0
20350,6cjOYuQ4F4h41QPZE13DpU,0.238,0.0331,2.0,-23.882,0.0,0.0781,87.809,4.0,classical,1.0
20351,7Kt2IHQ5DMEjYmggVvXpEi,0.608,0.366,0.0,-18.305,0.0,0.266,131.849,3.0,classical,1.0
20352,09ySQUzTncOaCrqenHzVUo,0.411,0.175,3.0,-18.82,1.0,0.211,118.465,4.0,classical,1.0
20353,7EegDRe1OEVaeMwxodmzOy,0.463,0.155,7.0,-19.367,1.0,0.375,79.727,4.0,classical,1.0
20354,4Rj7ZraSYh40yrQCYqF46I,0.385,0.335,7.0,-16.274,0.0,0.476,78.885,4.0,classical,1.0
20355,2wJdNs9MAPypNFafuXLAQ0,0.502,0.153,0.0,-24.4,1.0,0.626,90.157,3.0,classical,1.0
20356,0yT9bJiN0wpVSprnejRAXa,0.381,0.176,2.0,-16.053,1.0,0.222,139.416,4.0,classical,1.0
20357,6vKpWhmDMfjdbUcLpDd9b7,0.542,0.0306,9.0,-24.379,0.0,0.294,86.983,4.0,classical,1.0
20358,07zYXNECLZ9WmgGtheO4Ak,0.339,0.0809,9.0,-20.153,1.0,0.0844,81.872,1.0,classical,1.0
20359,1ilsS7gV78oihDA8bKpOaS,0.561,0.125,4.0,-21.821,0.0,0.355,127.17,5.0,classical,1.0
20360,38pnyGODP3NOZ49Gf6xQMc,0.498,0.235,3.0,-19.362,1.0,0.367,84.999,4.0,classical,1.0
20361,6m5PqhLDaR6d1pC36ezNYX,0.519,0.254,9.0,-19.851,1.0,0.468,172.985,4.0,classical,1.0
20362,4D1R6YyxUOcuNhA9ivuCm7,0.437,0.121,9.0,-19.258,0.0,0.298,103.72,4.0,classical,1.0
20363,7opKJcA8bDHrtgu1901EMo,0.325,0.0491,9.0,-22.122,1.0,0.0389,121.081,4.0,classical,1.0
20364,1KxNRakMa4T0202cYGBsnt,0.0,0.126,11.0,-19.543,0.0,0.0,0.0,0.0,classical,1.0
20365,108W75OIx693ADb8KZWk1U,0.407,0.294,9.0,-15.182,1.0,0.325,133.26,4.0,classical,1.0
20366,7nwAKSmxD2qhSUTuoEb0rz,0.533,0.115,0.0,-21.578,1.0,0.27,75.395,3.0,classical,1.0
20367,349CC4EEe4oKUHRFQksyO3,0.152,0.142,5.0,-19.512,1.0,0.109,75.765,4.0,classical,1.0
20368,3Y4XVHly0zpeCj5wjl8CaE,0.473,0.189,5.0,-19.612,1.0,0.442,178.32,3.0,classical,1.0
20369,1UOlAKB6QM2UCuhgMz0JHy,0.586,0.386,0.0,-14.892,1.0,0.513,111.132,3.0,classical,1.0
20370,1Y60Eow1CwMHXlwLOTSyWq,0.522,0.107,0.0,-22.08,1.0,0.201,86.914,4.0,classical,1.0
20371,0uZMJIffWerCm4s27pzzd3,0.363,0.111,10.0,-20.991,1.0,0.225,123.806,5.0,classical,1.0
20372,3ZClVwFqGdnzxvNw9T3MAY,0.641,0.0865,4.0,-21.814,0.0,0.537,83.146,3.0,classical,1.0
20373,6HGLYzpUs5HIFRmsoxGUY9,0.432,0.103,0.0,-15.842,1.0,0.667,62.761,3.0,classical,1.0
20374,4PTdSk40x3UehReLGySEEV,0.499,0.233,8.0,-18.258,0.0,0.443,154.987,1.0,classical,1.0
20375,31LSvbM7lyQGgYguDtsiCZ,0.435,0.191,1.0,-18.703,0.0,0.166,100.544,3.0,classical,1.0
20376,0Xb8hS5Ln0RTTf28L7lUBZ,0.581,0.0866,9.0,-23.024,0.0,0.229,87.211,4.0,classical,1.0
20377,2k0bENLQEmPH52XOuNnlXr,0.592,0.197,2.0,-19.823,0.0,0.294,84.736,4.0,classical,1.0
20378,6WooNkqyMr7WLftH7GvmlU,0.43,0.215,2.0,-18.321,1.0,0.258,104.708,4.0,classical,1.0
20379,7KZMAXYluL5ntUVp3KNl8r,0.314,0.0591,10.0,-22.376,1.0,0.183,144.033,4.0,classical,1.0
20380,2KYGsPWvM5XmsSAFG30HMb,0.446,0.0291,5.0,-26.477,1.0,0.28,128.502,1.0,classical,1.0
20381,3uPvHv1lxul3yUzHR3NYRt,0.326,0.0309,0.0,-26.013,1.0,0.258,84.311,4.0,classical,1.0
20382,4eBzOrI6FBx7P0EWIzBLku,0.36,0.101,7.0,-20.767,0.0,0.182,73.075,4.0,classical,1.0
20383,46xTjg7FoqGchjyYN0H1y1,0.25,0.00637,10.0,-27.759,1.0,0.273,87.155,3.0,classical,1.0
20384,1ti4PQJO6wGvheAnYIQNaY,0.189,0.0432,3.0,-19.854,1.0,0.0816,147.68,3.0,classical,1.0
20385,3MAfeo1FMY5VkelDY3sWe4,0.476,0.0185,2.0,-27.505,0.0,0.33,114.413,5.0,classical,1.0
20386,7toT54mfStryxWWpSD5uZr,0.258,0.078,0.0,-21.765,1.0,0.0396,88.852,3.0,classical,1.0
20387,5Ru6AvlANPha2DJeY6842E,0.55,0.112,7.0,-22.996,1.0,0.514,99.057,3.0,classical,1.0
20388,3ggxABVf3ygk5A8l90Bbqk,0.415,0.339,2.0,-17.957,1.0,0.501,78.527,4.0,classical,1.0
20389,0oHFZP9bNK7KZOfWxpMgtL,0.556,0.125,0.0,-23.201,1.0,0.344,95.796,4.0,classical,1.0
20390,36OSS8FCXIqzg0V9BezWBv,0.397,0.126,0.0,-21.777,0.0,0.285,112.231,4.0,classical,1.0
20391,2o6EVJKqkimFarq5sYtLxY,0.46,0.0665,2.0,-23.316,1.0,0.0668,99.449,3.0,classical,1.0
20392,6KkD8K7hfgYnc2XKsobY4K,0.251,0.116,10.0,-20.521,1.0,0.136,85.371,4.0,classical,1.0
20393,1Xbl60Mr9Brpc9zqVy7VZA,0.501,0.0364,7.0,-25.921,1.0,0.097,135.03,3.0,classical,1.0
20394,3aqhv3fO3LwaylCAkHPhCB,0.222,0.0595,10.0,-22.477,1.0,0.156,92.854,4.0,classical,1.0
20395,2MpN53ysdUriKGgdByYhG3,0.484,0.0295,7.0,-23.977,1.0,0.126,129.644,3.0,classical,1.0
20396,715X8SojO2yLoumYU36UZP,0.337,0.2,11.0,-17.982,0.0,0.158,85.071,4.0,classical,1.0
20397,4qmqXPXM5sZfpu75dqYsOi,0.3,0.189,2.0,-19.082,1.0,0.098,120.359,4.0,classical,1.0
20398,3IHg3VIj2t5FY9HAvoyeZK,0.494,0.0469,8.0,-25.168,1.0,0.161,83.127,3.0,classical,1.0
20399,37gCc5PysPPRC8KFGUEvKA,0.357,0.139,10.0,-19.58,1.0,0.184,126.591,4.0,classical,1.0
20400,6xWUHkhXPqw2l7jb4hsfeu,0.541,0.411,7.0,-17.163,0.0,0.505,81.741,1.0,classical,1.0
20401,0EOpdyHb3XslboL2OZ9Ark,0.409,0.245,7.0,-16.887,0.0,0.204,130.32,4.0,classical,1.0
20402,5xHIN8ULgATLPVsMbFW2um,0.365,0.02,0.0,-28.213,0.0,0.259,80.547,4.0,classical,1.0
20403,1Uz6iyMNlIYbaj3T3WLOD5,0.371,0.177,0.0,-21.744,1.0,0.26,124.814,4.0,classical,1.0
20404,0vKfDv9jMcQuOfarwFXm7F,0.39,0.0305,7.0,-24.847,0.0,0.114,80.501,4.0,classical,1.0
20405,4UEk8yoT6I6LqXdZflGz0N,0.261,0.0607,10.0,-23.712,1.0,0.0683,128.39,3.0,classical,1.0
20406,32waS4BSvAcafHdmgni1b4,0.461,0.0483,7.0,-23.587,1.0,0.232,117.942,4.0,classical,1.0
20407,7KmIkvEOjPztE70432QT0N,0.38,0.112,9.0,-21.865,1.0,0.158,126.162,4.0,classical,1.0
20408,7fY1vWa46iczTMTGO6snlb,0.469,0.0227,7.0,-29.092,1.0,0.281,107.156,4.0,classical,1.0
20409,2R54p98r4jhL7aqPQ1CsOF,0.419,0.104,0.0,-22.325,1.0,0.364,101.714,4.0,classical,1.0
20410,2om1pTw0tSny0ZUParmigJ,0.566,0.0792,0.0,-24.601,1.0,0.215,109.059,5.0,classical,1.0
20411,0aDlFX6JeYXCaP3Rdih9p5,0.206,0.144,10.0,-20.283,1.0,0.151,85.248,3.0,classical,1.0
20412,5wCv3NsfHYl39pmsM4T6Et,0.515,0.392,2.0,-13.439,1.0,0.332,118.624,4.0,classical,1.0
20413,78HLrBVkXIsPn4pzUPibE8,0.34,0.127,5.0,-19.701,1.0,0.0695,134.863,4.0,classical,1.0
20414,17oM4eVtHj67j9M5CqfFhW,0.459,0.264,0.0,-16.541,1.0,0.161,130.052,4.0,classical,1.0
20415,4POi8rWx6BO1KEQfbc0bkJ,0.259,0.0345,7.0,-23.555,0.0,0.0501,71.421,4.0,classical,1.0
20416,6W9YmYQ23WwyYmH2aOFtNY,0.567,0.209,9.0,-16.915,1.0,0.271,114.895,3.0,classical,1.0
20417,6DgPKuIbomTqnh9iwYgeWW,0.272,0.102,5.0,-20.221,1.0,0.065,73.172,3.0,classical,1.0
20418,3mk137rR07HgCgydxZMR3K,0.522,0.195,4.0,-17.834,0.0,0.0958,63.363,5.0,classical,1.0
20419,17Q2Lf6ICzS143pWvGDIkp,0.435,0.246,0.0,-17.511,1.0,0.226,123.569,4.0,classical,1.0
20420,4H4AOJm8CfL3LPH515fJUt,0.329,0.128,8.0,-18.507,1.0,0.0775,68.993,4.0,classical,1.0
20421,26oRtd8vCYV1LwEiAi6mek,0.469,0.131,0.0,-19.925,1.0,0.327,102.244,3.0,classical,1.0
20422,3eYZRgs34zij12L9NrkD5x,0.329,0.115,1.0,-19.986,0.0,0.0484,137.196,3.0,classical,1.0
20423,3OsNnIaZyLLbG94fGmKvth,0.442,0.127,10.0,-19.711,1.0,0.362,132.818,3.0,classical,1.0
20424,2fwMz3jWZNaNae4PpdPnGS,0.204,0.0248,10.0,-25.17,1.0,0.0509,74.831,3.0,classical,1.0
20425,1Q139TOQZTmMj9fTZW8dL4,0.534,0.0818,2.0,-18.503,1.0,0.377,159.416,4.0,classical,1.0
20426,3MSSKWTfQ3Ml3lfwk3XeHj,0.485,0.2,10.0,-16.437,1.0,0.464,133.142,4.0,classical,1.0
20427,0iNtmmz2ruPTnjCiOMwcsm,0.38,0.0902,2.0,-18.547,1.0,0.319,167.664,5.0,classical,1.0
20428,2EkPJ2c3XliqKsj9YheHrX,0.5,0.247,5.0,-14.519,1.0,0.511,133.54,4.0,classical,1.0
20429,7kg9TyrFDwEI7ayL9tjYOP,0.367,0.0304,7.0,-29.197,1.0,0.0495,101.519,3.0,classical,1.0
20430,7CRHeqQuKg6IhZXfZvh7R1,0.581,0.193,7.0,-21.776,0.0,0.434,107.501,4.0,classical,1.0
20431,5ay3kzgJoWyKAQOlc49qIX,0.472,0.218,2.0,-16.193,1.0,0.361,125.116,4.0,classical,1.0
20432,2dFNg6jAA9beFLcnCasung,0.512,0.0593,1.0,-25.966,1.0,0.299,99.118,5.0,classical,1.0
20433,6rafelUefxyIyvXbcaL2em,0.392,0.15,7.0,-19.995,1.0,0.266,75.898,3.0,classical,1.0
20434,4og6xvl4Ic22IwmahP9UAS,0.574,0.19,0.0,-21.757,1.0,0.497,75.624,4.0,classical,1.0
20435,62ITSBzrv94TAQiaUUMkaf,0.549,0.17,2.0,-15.019,1.0,0.334,66.918,4.0,classical,1.0
20436,1cApZMuLzx3fAcWGZdpMsU,0.448,0.123,10.0,-27.69,1.0,0.375,166.547,5.0,classical,1.0
20437,7qjW1MnqdDORoQZHlbnCpo,0.652,0.0507,5.0,-21.537,1.0,0.422,132.555,4.0,classical,1.0
20438,77ar4AkDu6r2ji10RgdqPM,0.575,0.0989,5.0,-26.68,1.0,0.398,117.221,5.0,classical,1.0
20439,7yErBZgcC9oW7M4JndyW1l,0.459,0.209,2.0,-17.832,1.0,0.394,128.453,4.0,classical,1.0
20440,4m2Y2R1PRYk3s4jIaWutNf,0.574,0.104,9.0,-23.301,0.0,0.541,130.864,1.0,classical,1.0
20441,1BfffWt8oJOHJOLNV3sjjF,0.457,0.159,7.0,-19.304,1.0,0.24,112.049,4.0,classical,1.0
20442,7Bg8Cct06speZyEdfgb0w5,0.47,0.085,7.0,-25.773,0.0,0.369,79.354,5.0,classical,1.0
20443,4B5buawOfSc7dbhf8UTSOV,0.426,0.0788,7.0,-20.917,1.0,0.217,85.61,3.0,classical,1.0
20444,7k1Oo3w0fC53VDCeu0M81s,0.614,0.213,10.0,-21.259,1.0,0.498,75.114,5.0,classical,1.0
20445,6tMVIlJoXHp1m41iJAx0ID,0.511,0.246,9.0,-14.389,1.0,0.439,115.558,4.0,classical,1.0
20446,1begDnAWP3XB7SSUAvkc69,0.591,0.208,10.0,-18.553,1.0,0.337,114.332,3.0,classical,1.0
20447,5nT46imOn0k3wps1jzmst1,0.402,0.165,1.0,-17.591,0.0,0.217,119.54,4.0,classical,1.0
20448,3X8BDCyHuiZBaX29IAzVib,0.566,0.134,9.0,-24.266,0.0,0.308,127.109,4.0,classical,1.0
20449,7GiVp6GjBwzgENswC1q4jk,0.45,0.158,5.0,-17.204,1.0,0.329,129.916,4.0,classical,1.0
20450,0r5NP4dHZpjU46ESXVUhFh,0.557,0.184,10.0,-17.526,1.0,0.384,102.197,4.0,classical,1.0
20451,0N6rr2JDVHi5JmtXoWytmw,0.37,0.167,10.0,-17.098,1.0,0.374,72.31,4.0,classical,1.0
20452,4gxkDXhCJNPqd8wKwOux2D,0.554,0.0744,7.0,-26.815,0.0,0.279,129.821,3.0,classical,1.0
20453,4FyQ4wwR76Sc8NjfsQKcgE,0.587,0.166,2.0,-15.967,1.0,0.353,97.105,3.0,classical,1.0
20454,2cThOSo5xQD1oQRUdYoubK,0.54,0.135,0.0,-24.035,1.0,0.345,69.505,3.0,classical,1.0
20455,1LofrBKpcW4O1w8uwcRiW3,0.482,0.132,10.0,-19.029,1.0,0.361,86.508,4.0,classical,1.0
20456,37zGMLR1Mi1twzgVVATE5I,0.496,0.116,2.0,-17.357,1.0,0.16,131.273,4.0,classical,1.0
20457,32LJyYzg5x4laNaWxDwcs3,0.579,0.196,0.0,-20.02,0.0,0.42,104.801,3.0,classical,1.0
20458,6KVz9FISRsGSEXtJUQS88f,0.438,0.203,7.0,-16.888,0.0,0.178,146.081,4.0,classical,1.0
20459,2Do7IGvu4Q2rsiUyeYoPB2,0.378,0.115,5.0,-17.189,1.0,0.275,181.628,3.0,classical,1.0
20460,0EihlAYFaCoFboiYmbzxCL,0.596,0.185,1.0,-20.483,1.0,0.524,91.241,3.0,classical,1.0
20461,2mYvAVml9W3n50Dk2n6xTd,0.592,0.18,10.0,-20.001,0.0,0.343,137.717,3.0,classical,1.0
20462,5oLOIlYFY1rGM1Y3UQkjpd,0.372,0.165,3.0,-15.115,1.0,0.332,74.085,4.0,classical,1.0
20463,2fw42rmKG5EQyRJlm8M4hD,0.546,0.137,7.0,-23.623,1.0,0.411,144.896,1.0,classical,1.0
20464,7vVbtsYZECi7ZyNq5a6COg,0.426,0.0609,9.0,-20.599,1.0,0.387,111.349,4.0,classical,1.0
20465,0e7L2b3dCqZvkLxXRjzhjS,0.505,0.228,0.0,-17.519,1.0,0.331,90.429,4.0,classical,1.0
20466,5oxEBhRRtUKGyJzOay35Vl,0.596,0.154,2.0,-24.742,0.0,0.54,68.111,5.0,classical,1.0
20467,4hyHaKgJchPfoVKc71sCRx,0.46,0.155,0.0,-21.099,0.0,0.284,80.241,4.0,classical,1.0
20468,0YGFnRWsDOQU8rdav9h1pp,0.483,0.142,2.0,-18.992,1.0,0.484,109.439,4.0,classical,1.0
20469,6venAM9IipUxEnZffaMRQw,0.38,0.118,0.0,-20.228,1.0,0.163,88.014,4.0,classical,1.0
20470,4gVmgbVbjwYH7wJJ1203iZ,0.458,0.0995,8.0,-19.757,1.0,0.0891,104.331,4.0,classical,1.0
20471,4nptpe2celRW5E5ot3devO,0.444,0.335,7.0,-16.079,1.0,0.424,120.333,4.0,classical,1.0
20472,6FnVYzrCuQmBfwqxUgtBkU,0.305,0.129,10.0,-20.163,1.0,0.154,122.751,4.0,classical,1.0
20473,0YA2dEo7N30Nkz7vqa68EX,0.405,0.0987,7.0,-21.777,0.0,0.121,96.923,4.0,classical,1.0
20474,741aMn4vsEilqVdQX7WRmV,0.356,0.0859,0.0,-20.478,0.0,0.147,110.556,4.0,classical,1.0
20475,7zKMSdcs5SWU3gqS3wupls,0.314,0.127,7.0,-19.858,0.0,0.144,118.62,4.0,classical,1.0
20476,4u11W2EQIkE4ZDzBCmKy61,0.211,0.0294,10.0,-24.684,1.0,0.0711,73.525,3.0,classical,1.0
20477,3xQgOQrUsdbNxjESf67ghW,0.103,0.0868,3.0,-18.47,1.0,0.0361,77.924,3.0,classical,1.0
20478,70WlG4bu4wf5clpVyRpHTH,0.471,0.0232,5.0,-28.724,0.0,0.26,96.705,4.0,classical,1.0
20479,532V9HsJolgG2aurOZcQC6,0.297,0.0638,5.0,-22.825,1.0,0.0386,110.172,4.0,classical,1.0
20480,2XzEzn0CykskgRWSEkIDpW,0.397,0.0682,7.0,-25.785,1.0,0.104,87.921,3.0,classical,1.0
20481,1aCfIGS8mJMm5XTOVCXQxH,0.323,0.222,2.0,-18.44,1.0,0.366,136.308,4.0,classical,1.0
20482,2CpfhoYHY56JMT2Si8G3YL,0.432,0.0639,2.0,-24.979,0.0,0.0398,86.207,4.0,classical,1.0
20483,2tDfaFEv9tcAUXil96rkUr,0.4,0.213,0.0,-19.488,0.0,0.562,97.026,4.0,classical,1.0
20484,0Rv5hxXzjEnSESMn4g1L0L,0.253,0.0715,0.0,-22.949,1.0,0.0376,116.438,4.0,classical,1.0
20485,0reIPs3LjObKBfRyZRVfbM,0.391,0.068,0.0,-22.382,0.0,0.0382,114.182,3.0,classical,1.0
20486,0HIwKUCTITGiaulbh3i7yX,0.206,0.116,10.0,-18.452,1.0,0.113,67.897,4.0,classical,1.0
20487,18GKavFZaJCZc1KCv59X9G,0.515,0.0387,0.0,-28.355,1.0,0.0723,81.116,4.0,classical,1.0
20488,4fCZBMmLKnHMq8SooGKwqG,0.276,0.0973,10.0,-21.753,1.0,0.0938,85.002,4.0,classical,1.0
20489,0L68Nt3JRoNL5cmu0Z0zeD,0.397,0.0441,7.0,-26.559,1.0,0.0396,151.317,3.0,classical,1.0
20490,3cnZSXrjQlzKlt9uQyMpko,0.326,0.18,11.0,-17.729,0.0,0.0923,123.426,4.0,classical,1.0
20491,4T6MxUgMU47SS7DWHSMTkS,0.182,0.213,2.0,-15.849,1.0,0.105,83.905,4.0,classical,1.0
20492,1ctc9W7NtAZZO4fYgVUQ3g,0.404,0.0353,0.0,-28.013,0.0,0.138,101.822,5.0,classical,1.0
20493,5NcyEgGnJjvQnDcgSvot4M,0.319,0.165,10.0,-20.045,1.0,0.124,94.173,4.0,classical,1.0
20494,2VM8Rh3bZKomOrmowPFayy,0.381,0.256,2.0,-19.278,0.0,0.193,135.134,4.0,classical,1.0
20495,2I7tKXLactR3hMo68GgVSp,0.352,0.168,7.0,-17.434,0.0,0.24,129.585,4.0,classical,1.0
20496,7FAx5cV8aXFie3zEakAr7q,0.406,0.0504,2.0,-25.223,0.0,0.176,100.082,4.0,classical,1.0
20497,3zFTvK82Y0Lbez4njYwcGD,0.375,0.156,5.0,-21.659,1.0,0.134,113.183,4.0,classical,1.0
20498,5GOrnc4cZFnCC3gEKgR6o4,0.442,0.0496,7.0,-22.985,0.0,0.102,103.336,3.0,classical,1.0
20499,57MYRhQowvHWENnriWfvTN,0.217,0.0836,3.0,-22.141,1.0,0.0581,161.371,3.0,classical,1.0
20500,4sdxkcPdQx6tsO5dRBdiTG,0.367,0.0494,9.0,-22.32,0.0,0.129,80.775,3.0,classical,1.0
20501,6u4dt6VFdBE85PEfiNhpk6,0.369,0.103,7.0,-19.33,1.0,0.116,102.511,4.0,classical,1.0
20502,2EYs1BoVKpDG1WqH9j0Tco,0.52,0.0733,0.0,-21.955,1.0,0.347,113.415,1.0,classical,1.0
20503,3ubhQxvyp0JnyBoxc5pMDV,0.471,0.13,0.0,-19.952,1.0,0.255,101.833,4.0,classical,1.0
20504,1hUHGtvXKWTcpHTveOtJOB,0.429,0.0714,7.0,-21.564,1.0,0.107,83.612,1.0,classical,1.0
20505,3vK13QdeCE5JR4dKd0XF06,0.215,0.189,10.0,-16.999,1.0,0.101,138.704,3.0,classical,1.0
20506,4u2gErPm5XsyUUrfC7pbQX,0.555,0.199,2.0,-17.639,1.0,0.206,88.151,4.0,classical,1.0
20507,3YNPUM4vCE0fhjqcySCnk7,0.335,0.0497,2.0,-21.812,0.0,0.0986,138.174,4.0,classical,1.0
20508,3co1EoVr7NJP51W7T9EutI,0.505,0.214,2.0,-17.65,1.0,0.467,103.478,4.0,classical,1.0
20509,5GcssucxsigTdkC34RrqNx,0.361,0.0525,2.0,-23.846,1.0,0.403,100.229,4.0,classical,1.0
20510,0pdQ1KFMQ2Kj3OFlu5RoRI,0.227,0.0054,7.0,-32.636,1.0,0.185,80.234,4.0,classical,1.0
20511,1kROHXCjfQpnBJZoXStMBz,0.575,0.13,2.0,-21.635,1.0,0.642,107.954,3.0,classical,1.0
20512,2s3r5uaPIJ7pvXOEoCnoyx,0.378,0.0675,2.0,-22.762,1.0,0.34,148.58,4.0,classical,1.0
20513,6eF7Z0BF0PZsd2nEUhTdpz,0.501,0.00755,9.0,-28.425,1.0,0.279,110.27,4.0,classical,1.0
20514,1eQojrvEZ77IXJ7gwnOxuv,0.547,0.266,2.0,-19.364,1.0,0.893,83.844,4.0,classical,1.0
20515,2EHBwpWL5Ws47tevj6rdzA,0.45,0.071,2.0,-21.103,1.0,0.289,92.043,4.0,classical,1.0
20516,5ntdn4eosIIR1PjcejxeXs,0.188,0.0108,9.0,-33.431,1.0,0.0665,131.925,3.0,classical,1.0
20517,5u5PAjcKun8uZjuTIW04Kf,0.407,0.0429,2.0,-22.752,1.0,0.388,140.285,4.0,classical,1.0
20518,2enawlrv9EWyMxbYt4bSC5,0.398,0.024,2.0,-22.869,1.0,0.264,84.221,4.0,classical,1.0
20519,7o6hrRLVfL5hU5pSONquAd,0.555,0.082,2.0,-19.239,1.0,0.592,76.788,4.0,classical,1.0
20520,6YS97DhAjG1W7ModlqHuQ6,0.461,0.171,9.0,-18.061,1.0,0.391,121.939,4.0,classical,1.0
20521,1JHg408sn1eImBbaZtdtg6,0.471,0.114,5.0,-19.966,1.0,0.303,130.578,3.0,classical,1.0
20522,5AEGhdFlCNZ9zOBqf8IocS,0.342,0.0602,2.0,-19.831,1.0,0.104,65.885,4.0,classical,1.0
20523,6pQsXgknReSsq7ALpS3kup,0.315,0.139,2.0,-17.717,1.0,0.271,94.506,4.0,classical,1.0
20524,5olexsTQn7n8e1NZESata8,0.421,0.136,0.0,-19.282,1.0,0.18,135.952,4.0,classical,1.0
20525,6W6as2ioA9riTUHrFS6WPj,0.407,0.0918,9.0,-19.354,1.0,0.244,135.332,4.0,classical,1.0
20526,40UHupeknLUGlX5WBdsYrC,0.215,0.0731,2.0,-19.077,1.0,0.128,84.142,4.0,classical,1.0
20527,43384tA7kyMXvNl56KCQCA,0.287,0.0533,2.0,-22.038,1.0,0.396,81.479,4.0,classical,1.0
20528,5HULMhP7aAW1hhVUUPjYWg,0.355,0.132,0.0,-18.749,1.0,0.348,99.224,4.0,classical,1.0
20529,4cuavwR19rpv0Xu7K4Xu93,0.613,0.123,0.0,-21.826,1.0,0.506,112.752,4.0,classical,1.0
20530,0UWbTZSNKo7Ag2QcJfRt7v,0.255,0.0207,0.0,-23.451,1.0,0.0546,145.572,4.0,classical,1.0
20531,0uxoGuRDYN79JVAr4l854c,0.388,0.104,9.0,-19.267,1.0,0.33,160.376,4.0,classical,1.0
20532,7qNPFD34YVJW0sQh0THYuz,0.461,0.171,9.0,-18.061,1.0,0.391,121.939,4.0,classical,1.0
